Label: Tib-Ant Sampling frequency: 1.000000e+003 Number of points: 23000 X start: 0.000000e+000 Unit: V Domain Unit: s
Label: Gcn-Med Sampling frequency: 1.000000e+003 Number of points: 23000 X start: 0.000000e+000 Unit: V Domain Unit: s
Start Trigger Method: Manual
Stop Trigger Method: Auto
Use Camera: NO
Video File Path: prueba Tib-ant, Gcn-med[Rep1].avi
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
X [s],Tib-Ant [V],Gcn-Med [V]
4.537000e+000,-2.319336e-005,-8.850098e-006
4.538000e+000,-2.288818e-005,-1.373291e-006
4.539000e+000,-2.227783e-005,5.798340e-006
4.540000e+000,-2.014160e-005,6.408691e-006
4.541000e+000,-1.541138e-005,5.340576e-006
4.542000e+000,-1.754761e-005,7.019043e-006
4.543000e+000,-1.373291e-005,1.129150e-005
4.544000e+000,-1.296997e-005,1.373291e-005
4.545000e+000,-1.724243e-005,8.697510e-006
4.546000e+000,-1.480103e-005,9.460449e-006
4.547000e+000,-1.205444e-005,6.408691e-006
4.548000e+000,-1.007080e-005,4.577637e-006
4.549000e+000,-9.002686e-006,-4.730225e-006
4.550000e+000,-1.480103e-005,-4.119873e-006
4.551000e+000,-1.556396e-005,1.525879e-006
4.552000e+000,-1.571655e-005,6.561279e-006
4.553000e+000,-1.785278e-005,1.052856e-005
4.554000e+000,-1.815796e-005,-6.408691e-006
4.555000e+000,-1.770020e-005,-1.754761e-005
4.556000e+000,-1.449585e-005,-1.525879e-005
4.557000e+000,-1.571655e-005,-1.907349e-005
4.558000e+000,-1.068115e-005,-7.019043e-006
4.559000e+000,-3.662109e-006,-1.678467e-006
4.560000e+000,4.425049e-006,1.525879e-007
4.561000e+000,-3.051758e-007,8.239746e-006
4.562000e+000,-5.340576e-006,6.256104e-006
4.563000e+000,-5.035400e-006,7.934570e-006
4.564000e+000,-7.629395e-006,7.629395e-006
4.565000e+000,-1.113892e-005,9.460449e-006
4.566000e+000,-1.388550e-005,9.307861e-006
4.567000e+000,-1.632690e-005,7.476807e-006
4.568000e+000,-1.937866e-005,1.022339e-005
4.569000e+000,-2.059937e-005,1.037598e-005
4.570000e+000,-2.090454e-005,8.544922e-006
4.571000e+000,-1.586914e-005,9.460449e-006
4.572000e+000,-1.190186e-005,4.577637e-006
4.573000e+000,-1.510620e-005,9.155273e-007
4.574000e+000,-1.327515e-005,-7.629395e-007
4.575000e+000,-2.304077e-005,-2.746582e-006
4.576000e+000,-2.471924e-005,1.678467e-006
4.577000e+000,-2.456665e-005,-2.136230e-006
4.578000e+000,-2.090454e-005,-3.509521e-006
4.579000e+000,-1.937866e-005,1.678467e-006
4.580000e+000,-1.998901e-005,3.356934e-006
4.581000e+000,-1.739502e-005,9.307861e-006
4.582000e+000,-1.296997e-005,1.174927e-005
4.583000e+000,-1.007080e-005,1.388550e-005
4.584000e+000,-1.113892e-005,7.629395e-006
4.585000e+000,-1.464844e-005,6.103516e-007
4.586000e+000,-1.678467e-005,7.629395e-007
4.587000e+000,-1.968384e-005,1.525879e-006
4.588000e+000,-1.708984e-005,4.272461e-006
4.589000e+000,-1.083374e-005,1.678467e-006
4.590000e+000,-7.934570e-006,-9.155273e-007
4.591000e+000,-1.113892e-005,-2.288818e-006
4.592000e+000,-1.602173e-005,-9.155273e-006
4.593000e+000,-1.373291e-005,-2.639771e-005
4.594000e+000,-1.724243e-005,-1.174927e-005
4.595000e+000,-1.586914e-005,1.632690e-005
4.596000e+000,-1.510620e-005,6.866455e-006
4.597000e+000,-1.480103e-005,1.525879e-007
4.598000e+000,-1.388550e-005,1.220703e-006
4.599000e+000,-1.083374e-005,6.713867e-006
4.600000e+000,-1.190186e-005,7.629395e-006
4.601000e+000,-5.798340e-006,-4.882813e-006
4.602000e+000,-3.662109e-006,-3.509521e-006
4.603000e+000,-6.103516e-007,1.449585e-005
4.604000e+000,-5.493164e-006,2.365112e-005
4.605000e+000,-4.577637e-006,7.629395e-006
4.606000e+000,-5.950928e-006,7.019043e-006
4.607000e+000,-6.561279e-006,7.934570e-006
4.608000e+000,-6.866455e-006,9.460449e-006
4.609000e+000,-1.220703e-005,6.256104e-006
4.610000e+000,-1.953125e-005,8.850098e-006
4.611000e+000,-1.693726e-005,9.613037e-006
4.612000e+000,-2.075195e-005,4.882813e-006
4.613000e+000,-2.716064e-005,1.373291e-006
4.614000e+000,-3.021240e-005,-1.678467e-006
4.615000e+000,-2.593994e-005,-1.831055e-006
4.616000e+000,-2.593994e-005,0.000000e+000
4.617000e+000,-2.578735e-005,-3.204346e-006
4.618000e+000,-2.471924e-005,-8.850098e-006
4.619000e+000,-1.785278e-005,-4.272461e-006
4.620000e+000,-1.129150e-005,3.204346e-006
4.621000e+000,-9.918213e-006,1.113892e-005
4.622000e+000,-1.174927e-005,-1.220703e-006
4.623000e+000,-1.373291e-005,1.373291e-006
4.624000e+000,-1.312256e-005,6.561279e-006
4.625000e+000,-1.556396e-005,9.613037e-006
4.626000e+000,-1.663208e-005,5.645752e-006
4.627000e+000,-1.541138e-005,5.493164e-006
4.628000e+000,-1.327515e-005,6.866455e-006
4.629000e+000,-1.327515e-005,-3.051758e-007
4.630000e+000,-1.464844e-005,-2.441406e-006
4.631000e+000,-1.052856e-005,0.000000e+000
4.632000e+000,-1.037598e-005,-2.288818e-006
4.633000e+000,-1.464844e-005,-5.493164e-006
4.634000e+000,-1.586914e-005,-4.577637e-006
4.635000e+000,-1.495361e-005,-1.220703e-006
4.636000e+000,-1.739502e-005,-3.814697e-006
4.637000e+000,-1.525879e-005,-1.770020e-005
4.638000e+000,-1.464844e-005,-1.312256e-005
4.639000e+000,-1.052856e-005,-1.373291e-006
4.640000e+000,-7.324219e-006,1.419067e-005
4.641000e+000,-6.713867e-006,2.716064e-005
4.642000e+000,-1.037598e-005,3.219604e-005
4.643000e+000,-1.419067e-005,2.059937e-005
4.644000e+000,-1.327515e-005,7.781982e-006
4.645000e+000,-9.307861e-006,3.051758e-006
4.646000e+000,-6.713867e-006,9.155273e-007
4.647000e+000,-9.002686e-006,3.204346e-006
4.648000e+000,-6.561279e-006,9.613037e-006
4.649000e+000,-5.950928e-006,4.882813e-006
4.650000e+000,-9.918213e-006,-3.051758e-007
4.651000e+000,-1.632690e-005,-2.288818e-006
4.652000e+000,-1.937866e-005,4.577637e-007
4.653000e+000,-2.166748e-005,-5.798340e-006
4.654000e+000,-2.349854e-005,-1.998901e-005
4.655000e+000,-2.655029e-005,-2.349854e-005
4.656000e+000,-2.365112e-005,-1.007080e-005
4.657000e+000,-2.258301e-005,0.000000e+000
4.658000e+000,-2.212524e-005,2.182007e-005
4.659000e+000,-1.541138e-005,6.164551e-005
4.660000e+000,-1.235962e-005,5.447388e-005
4.661000e+000,-1.205444e-005,2.975464e-005
4.662000e+000,-1.190186e-005,-1.541138e-005
4.663000e+000,-1.480103e-005,-5.661011e-005
4.664000e+000,-1.068115e-005,-8.666992e-005
4.665000e+000,-7.629395e-006,-2.593994e-005
4.666000e+000,-1.251221e-005,2.716064e-005
4.667000e+000,-1.403809e-005,3.219604e-005
4.668000e+000,-9.002686e-006,9.002686e-006
4.669000e+000,-9.155273e-006,4.577637e-006
4.670000e+000,-1.464844e-005,8.087158e-006
4.671000e+000,-1.266479e-005,2.029419e-005
4.672000e+000,-1.586914e-005,2.029419e-005
4.673000e+000,-1.922607e-005,5.340576e-006
4.674000e+000,-1.953125e-005,1.983643e-006
4.675000e+000,-1.998901e-005,6.103516e-006
4.676000e+000,-1.312256e-005,5.645752e-006
4.677000e+000,-1.190186e-005,-6.713867e-006
4.678000e+000,-1.434326e-005,-9.460449e-006
4.679000e+000,-1.571655e-005,-6.103516e-007
4.680000e+000,-1.296997e-005,8.850098e-006
4.681000e+000,-8.544922e-006,9.918213e-006
4.682000e+000,-8.239746e-006,1.159668e-005
4.683000e+000,-6.408691e-006,5.187988e-006
4.684000e+000,-7.324219e-006,4.119873e-006
4.685000e+000,-1.220703e-005,8.697510e-006
4.686000e+000,-1.739502e-005,5.645752e-006
4.687000e+000,-1.968384e-005,7.476807e-006
4.688000e+000,-1.571655e-005,5.493164e-006
4.689000e+000,-1.068115e-005,3.204346e-006
4.690000e+000,-1.083374e-005,4.577637e-007
4.691000e+000,-1.724243e-005,-1.525879e-006
4.692000e+000,-1.693726e-005,-7.629395e-007
4.693000e+000,-2.044678e-005,4.577637e-007
4.694000e+000,-2.258301e-005,7.629395e-007
4.695000e+000,-2.532959e-005,-9.155273e-007
4.696000e+000,-2.182007e-005,-1.464844e-005
4.697000e+000,-1.937866e-005,-2.761841e-005
4.698000e+000,-1.571655e-005,-2.471924e-005
4.699000e+000,-8.239746e-006,-1.525879e-005
4.700000e+000,-8.239746e-006,-6.103516e-007
4.701000e+000,-9.002686e-006,9.613037e-006
4.702000e+000,-1.052856e-005,7.171631e-006
4.703000e+000,-9.613037e-006,1.388550e-005
4.704000e+000,-9.918213e-006,9.613037e-006
4.705000e+000,-9.307861e-006,5.035400e-006
4.706000e+000,-1.007080e-005,-3.051758e-007
4.707000e+000,-1.007080e-005,2.334595e-005
4.708000e+000,-1.556396e-005,3.601074e-005
4.709000e+000,-1.892090e-005,5.325317e-005
4.710000e+000,-1.937866e-005,3.433228e-005
4.711000e+000,-1.785278e-005,-1.373291e-006
4.712000e+000,-1.983643e-005,-9.460449e-006
4.713000e+000,-2.090454e-005,-9.765625e-006
4.714000e+000,-2.014160e-005,-1.205444e-005
4.715000e+000,-1.754761e-005,-1.586914e-005
4.716000e+000,-1.754761e-005,-1.129150e-005
4.717000e+000,-1.907349e-005,-1.327515e-005
4.718000e+000,-1.602173e-005,-6.561279e-006
4.719000e+000,-1.144409e-005,2.288818e-006
4.720000e+000,-9.155273e-006,5.645752e-006
4.721000e+000,-3.356934e-006,1.510620e-005
4.722000e+000,-4.425049e-006,1.174927e-005
4.723000e+000,-5.035400e-006,5.340576e-006
4.724000e+000,-5.035400e-006,-4.882813e-006
4.725000e+000,-7.324219e-006,-3.372192e-005
4.726000e+000,-5.798340e-006,-2.624512e-005
4.727000e+000,-8.544922e-006,-2.899170e-006
4.728000e+000,-7.019043e-006,3.707886e-005
4.729000e+000,-7.934570e-006,6.881714e-005
4.730000e+000,-1.235962e-005,4.470825e-005
4.731000e+000,-1.785278e-005,1.251221e-005
4.732000e+000,-2.014160e-005,-8.697510e-006
4.733000e+000,-2.456665e-005,-2.395630e-005
4.734000e+000,-2.471924e-005,-3.036499e-005
4.735000e+000,-2.380371e-005,-3.906250e-005
4.736000e+000,-1.922607e-005,-2.456665e-005
4.737000e+000,-1.632690e-005,9.918213e-006
4.738000e+000,-1.922607e-005,2.151489e-005
4.739000e+000,-1.968384e-005,8.850098e-006
4.740000e+000,-2.136230e-005,5.187988e-006
4.741000e+000,-2.166748e-005,-3.051758e-007
4.742000e+000,-1.586914e-005,6.256104e-006
4.743000e+000,-1.281738e-005,1.235962e-005
4.744000e+000,-1.113892e-005,1.617432e-005
4.745000e+000,-1.174927e-005,9.765625e-006
4.746000e+000,-1.586914e-005,7.171631e-006
4.747000e+000,-1.266479e-005,5.493164e-006
4.748000e+000,-1.373291e-005,9.307861e-006
4.749000e+000,-1.434326e-005,5.187988e-006
4.750000e+000,-1.647949e-005,-9.155273e-007
4.751000e+000,-1.205444e-005,-2.899170e-006
4.752000e+000,-1.174927e-005,-6.408691e-006
4.753000e+000,-1.083374e-005,-1.022339e-005
4.754000e+000,-1.251221e-005,-1.983643e-006
4.755000e+000,-1.266479e-005,2.899170e-006
4.756000e+000,-1.632690e-005,7.171631e-006
4.757000e+000,-1.785278e-005,7.781982e-006
4.758000e+000,-1.983643e-005,-6.561279e-006
4.759000e+000,-2.258301e-005,-1.235962e-005
4.760000e+000,-1.815796e-005,-2.441406e-006
4.761000e+000,-1.586914e-005,-9.765625e-006
4.762000e+000,-1.846313e-005,-2.746582e-006
4.763000e+000,-1.678467e-005,1.068115e-005
4.764000e+000,-1.068115e-005,3.967285e-005
4.765000e+000,-1.037598e-005,5.615234e-005
4.766000e+000,-6.408691e-006,4.135132e-005
4.767000e+000,-3.967285e-006,2.441406e-006
4.768000e+000,-7.629395e-007,-2.868652e-005
4.769000e+000,-5.493164e-006,-2.365112e-005
4.770000e+000,-1.037598e-005,-1.205444e-005
4.771000e+000,-1.541138e-005,-1.327515e-005
4.772000e+000,-1.495361e-005,-1.388550e-005
4.773000e+000,-1.693726e-005,-4.119873e-006
4.774000e+000,-1.693726e-005,1.327515e-005
4.775000e+000,-1.708984e-005,6.256104e-006
4.776000e+000,-1.525879e-005,-2.487183e-005
4.777000e+000,-1.754761e-005,-2.166748e-005
4.778000e+000,-1.281738e-005,-1.129150e-005
4.779000e+000,-1.266479e-005,3.051758e-006
4.780000e+000,-9.613037e-006,2.166748e-005
4.781000e+000,-5.187988e-006,2.380371e-005
4.782000e+000,-1.083374e-005,2.365112e-005
4.783000e+000,-1.007080e-005,1.419067e-005
4.784000e+000,-7.171631e-006,6.561279e-006
4.785000e+000,-7.629395e-006,-1.510620e-005
4.786000e+000,-1.388550e-005,5.798340e-006
4.787000e+000,-1.510620e-005,2.746582e-005
4.788000e+000,-1.373291e-005,1.251221e-005
4.789000e+000,-1.724243e-005,1.602173e-005
4.790000e+000,-1.831055e-005,5.187988e-006
4.791000e+000,-2.227783e-005,1.525879e-006
4.792000e+000,-2.166748e-005,3.356934e-006
4.793000e+000,-2.685547e-005,8.697510e-006
4.794000e+000,-2.563477e-005,1.708984e-005
4.795000e+000,-2.258301e-005,9.765625e-006
4.796000e+000,-1.937866e-005,3.051758e-007
4.797000e+000,-1.480103e-005,-2.609253e-005
4.798000e+000,-1.403809e-005,-3.814697e-005
4.799000e+000,-1.129150e-005,-2.395630e-005
4.800000e+000,-1.312256e-005,-9.307861e-006
4.801000e+000,-9.918213e-006,1.846313e-005
4.802000e+000,-1.190186e-005,3.326416e-005
4.803000e+000,-1.205444e-005,1.968384e-005
4.804000e+000,-1.495361e-005,6.256104e-006
4.805000e+000,-1.251221e-005,1.678467e-006
4.806000e+000,-1.510620e-005,1.525879e-006
4.807000e+000,-1.495361e-005,3.356934e-006
4.808000e+000,-1.495361e-005,7.629395e-007
4.809000e+000,-1.159668e-005,-2.288818e-006
4.810000e+000,-9.918213e-006,-1.525879e-006
4.811000e+000,-1.235962e-005,-2.899170e-006
4.812000e+000,-1.388550e-005,-9.155273e-006
4.813000e+000,-2.044678e-005,-1.525879e-007
4.814000e+000,-2.105713e-005,1.724243e-005
4.815000e+000,-1.907349e-005,-1.373291e-006
4.816000e+000,-2.136230e-005,-9.460449e-006
4.817000e+000,-1.861572e-005,-5.950928e-006
4.818000e+000,-1.831055e-005,-3.051758e-007
4.819000e+000,-1.449585e-005,4.577637e-006
4.820000e+000,-7.781982e-006,-2.593994e-006
4.821000e+000,-6.866455e-006,-2.136230e-006
4.822000e+000,-4.730225e-006,-1.678467e-006
4.823000e+000,-3.814697e-006,5.645752e-006
4.824000e+000,-1.525879e-006,9.613037e-006
4.825000e+000,-5.493164e-006,3.662109e-006
4.826000e+000,-6.713867e-006,5.493164e-006
4.827000e+000,-5.493164e-006,1.220703e-005
4.828000e+000,-7.629395e-006,1.312256e-005
4.829000e+000,-1.312256e-005,1.449585e-005
4.830000e+000,-1.663208e-005,9.460449e-006
4.831000e+000,-2.044678e-005,9.155273e-006
4.832000e+000,-2.319336e-005,4.119873e-006
4.833000e+000,-2.105713e-005,4.577637e-007
4.834000e+000,-2.441406e-005,-1.007080e-005
4.835000e+000,-2.227783e-005,-1.052856e-005
4.836000e+000,-2.014160e-005,-4.577637e-006
4.837000e+000,-2.655029e-005,3.051758e-007
4.838000e+000,-2.731323e-005,5.340576e-006
4.839000e+000,-2.563477e-005,6.866455e-006
4.840000e+000,-1.571655e-005,9.460449e-006
4.841000e+000,-9.460449e-006,1.083374e-005
4.842000e+000,-1.434326e-005,1.022339e-005
4.843000e+000,-1.068115e-005,6.256104e-006
4.844000e+000,-5.187988e-006,4.272461e-006
4.845000e+000,-1.068115e-006,5.645752e-006
4.846000e+000,-3.967285e-006,2.090454e-005
4.847000e+000,-7.171631e-006,1.220703e-005
4.848000e+000,-7.934570e-006,2.746582e-006
4.849000e+000,-9.613037e-006,-5.493164e-006
4.850000e+000,-9.613037e-006,-4.425049e-006
4.851000e+000,-1.174927e-005,0.000000e+000
4.852000e+000,-1.281738e-005,2.288818e-006
4.853000e+000,-1.251221e-005,-3.967285e-006
4.854000e+000,-1.434326e-005,-6.866455e-006
4.855000e+000,-1.373291e-005,-6.408691e-006
4.856000e+000,-1.556396e-005,1.220703e-006
4.857000e+000,-1.510620e-005,2.441406e-006
4.858000e+000,-1.831055e-005,-1.007080e-005
4.859000e+000,-1.907349e-005,-1.327515e-005
4.860000e+000,-2.227783e-005,3.356934e-006
4.861000e+000,-1.647949e-005,9.460449e-006
4.862000e+000,-1.281738e-005,-6.103516e-007
4.863000e+000,-1.449585e-005,1.022339e-005
4.864000e+000,-1.449585e-005,1.312256e-005
4.865000e+000,-1.754761e-005,3.204346e-006
4.866000e+000,-1.525879e-005,9.002686e-006
4.867000e+000,-1.464844e-005,1.373291e-006
4.868000e+000,-1.419067e-005,-2.288818e-006
4.869000e+000,-1.892090e-005,3.509521e-006
4.870000e+000,-2.044678e-005,6.256104e-006
4.871000e+000,-1.754761e-005,1.220703e-006
4.872000e+000,-1.922607e-005,-6.713867e-006
4.873000e+000,-1.937866e-005,-6.866455e-006
4.874000e+000,-2.120972e-005,3.051758e-006
4.875000e+000,-2.044678e-005,2.593994e-006
4.876000e+000,-1.419067e-005,-2.288818e-006
4.877000e+000,-1.251221e-005,-4.882813e-006
4.878000e+000,-1.113892e-005,3.051758e-006
4.879000e+000,-1.159668e-005,8.697510e-006
4.880000e+000,-1.220703e-005,6.713867e-006
4.881000e+000,-7.324219e-006,1.190186e-005
4.882000e+000,-7.934570e-006,9.155273e-006
4.883000e+000,-9.307861e-006,1.800537e-005
4.884000e+000,-6.408691e-006,1.541138e-005
4.885000e+000,-5.340576e-006,1.358032e-005
4.886000e+000,-7.629395e-006,1.098633e-005
4.887000e+000,-8.850098e-006,6.866455e-006
4.888000e+000,-1.419067e-005,4.272461e-006
4.889000e+000,-1.632690e-005,4.119873e-006
4.890000e+000,-1.724243e-005,7.629395e-007
4.891000e+000,-1.205444e-005,0.000000e+000
4.892000e+000,-8.544922e-006,-4.119873e-006
4.893000e+000,-1.647949e-005,-8.239746e-006
4.894000e+000,-2.334595e-005,-7.781982e-006
4.895000e+000,-2.456665e-005,-9.155273e-006
4.896000e+000,-2.334595e-005,-1.113892e-005
4.897000e+000,-1.983643e-005,-9.307861e-006
4.898000e+000,-1.800537e-005,-6.256104e-006
4.899000e+000,-1.495361e-005,9.155273e-007
4.900000e+000,-1.129150e-005,6.713867e-006
4.901000e+000,-8.850098e-006,1.342773e-005
4.902000e+000,-1.266479e-005,6.103516e-006
4.903000e+000,-9.307861e-006,1.190186e-005
4.904000e+000,-6.866455e-006,1.281738e-005
4.905000e+000,-7.476807e-006,1.068115e-005
4.906000e+000,-1.068115e-005,6.866455e-006
4.907000e+000,-9.460449e-006,9.307861e-006
4.908000e+000,-1.129150e-005,5.645752e-006
4.909000e+000,-1.342773e-005,1.525879e-006
4.910000e+000,-1.907349e-005,1.983643e-006
4.911000e+000,-2.182007e-005,3.814697e-006
4.912000e+000,-2.578735e-005,1.525879e-007
4.913000e+000,-2.731323e-005,-3.356934e-006
4.914000e+000,-2.288818e-005,-2.441406e-006
4.915000e+000,-1.770020e-005,-3.356934e-006
4.916000e+000,-1.434326e-005,-4.730225e-006
4.917000e+000,-1.205444e-005,-5.340576e-006
4.918000e+000,-1.235962e-005,-7.629395e-006
4.919000e+000,-1.525879e-005,-6.256104e-006
4.920000e+000,-1.663208e-005,-3.204346e-006
4.921000e+000,-1.083374e-005,-9.155273e-007
4.922000e+000,-6.256104e-006,2.593994e-006
4.923000e+000,-6.103516e-006,4.577637e-006
4.924000e+000,-6.866455e-006,7.476807e-006
4.925000e+000,-6.103516e-006,1.052856e-005
4.926000e+000,-7.171631e-006,1.190186e-005
4.927000e+000,-1.068115e-005,1.358032e-005
4.928000e+000,-1.251221e-005,1.251221e-005
4.929000e+000,-9.155273e-006,1.159668e-005
4.930000e+000,-9.918213e-006,5.035400e-006
4.931000e+000,-2.014160e-005,3.967285e-006
4.932000e+000,-2.395630e-005,2.593994e-006
4.933000e+000,-2.593994e-005,3.814697e-006
4.934000e+000,-2.548218e-005,-5.340576e-006
4.935000e+000,-2.212524e-005,-6.256104e-006
4.936000e+000,-1.968384e-005,-5.493164e-006
4.937000e+000,-1.937866e-005,7.629395e-007
4.938000e+000,-1.190186e-005,2.441406e-006
4.939000e+000,-7.629395e-006,2.899170e-006
4.940000e+000,-1.037598e-005,5.187988e-006
4.941000e+000,-9.765625e-006,9.307861e-006
4.942000e+000,-1.052856e-005,5.340576e-006
4.943000e+000,-9.460449e-006,7.934570e-006
4.944000e+000,-1.007080e-005,8.850098e-006
4.945000e+000,-1.174927e-005,3.662109e-006
4.946000e+000,-1.174927e-005,3.509521e-006
4.947000e+000,-1.312256e-005,7.019043e-006
4.948000e+000,-1.495361e-005,9.307861e-006
4.949000e+000,-1.495361e-005,5.340576e-006
4.950000e+000,-1.632690e-005,3.204346e-006
4.951000e+000,-1.312256e-005,1.525879e-007
4.952000e+000,-1.342773e-005,-9.155273e-007
4.953000e+000,-1.892090e-005,-1.525879e-006
4.954000e+000,-1.907349e-005,-5.187988e-006
4.955000e+000,-1.922607e-005,-2.746582e-006
4.956000e+000,-1.602173e-005,-3.509521e-006
4.957000e+000,-1.602173e-005,-6.561279e-006
4.958000e+000,-1.373291e-005,-4.425049e-006
4.959000e+000,-1.281738e-005,-2.593994e-006
4.960000e+000,-1.373291e-005,2.441406e-006
4.961000e+000,-9.002686e-006,7.019043e-006
4.962000e+000,-5.798340e-006,5.187988e-006
4.963000e+000,-5.798340e-006,7.781982e-006
4.964000e+000,-3.204346e-006,8.087158e-006
4.965000e+000,-7.324219e-006,8.087158e-006
4.966000e+000,-1.205444e-005,5.645752e-006
4.967000e+000,-1.434326e-005,8.239746e-006
4.968000e+000,-1.495361e-005,1.022339e-005
4.969000e+000,-1.586914e-005,9.918213e-006
4.970000e+000,-1.541138e-005,5.340576e-006
4.971000e+000,-1.724243e-005,7.629395e-007
4.972000e+000,-1.251221e-005,-6.103516e-006
4.973000e+000,-1.647949e-005,-6.866455e-006
4.974000e+000,-2.502441e-005,-3.204346e-006
4.975000e+000,-2.685547e-005,0.000000e+000
4.976000e+000,-2.777100e-005,3.662109e-006
4.977000e+000,-2.716064e-005,-1.525879e-007
4.978000e+000,-2.746582e-005,-1.785278e-005
4.979000e+000,-2.212524e-005,-2.517700e-005
4.980000e+000,-1.754761e-005,-1.510620e-005
4.981000e+000,-1.983643e-005,5.340576e-006
4.982000e+000,-1.510620e-005,9.613037e-006
4.983000e+000,-7.324219e-006,9.765625e-006
4.984000e+000,-3.814697e-006,6.866455e-006
4.985000e+000,-2.746582e-006,1.205444e-005
4.986000e+000,-5.798340e-006,2.487183e-005
4.987000e+000,-9.002686e-006,4.211426e-005
4.988000e+000,-1.083374e-005,3.738403e-005
4.989000e+000,-7.781982e-006,3.341675e-005
4.990000e+000,-7.019043e-006,5.340576e-006
4.991000e+000,-7.171631e-006,-1.113892e-005
4.992000e+000,-6.561279e-006,-7.324219e-006
4.993000e+000,-1.312256e-005,-1.495361e-005
4.994000e+000,-1.968384e-005,-1.815796e-005
4.995000e+000,-2.243042e-005,-1.785278e-005
4.996000e+000,-2.182007e-005,-5.340576e-006
4.997000e+000,-1.708984e-005,6.103516e-007
4.998000e+000,-1.647949e-005,-5.187988e-006
4.999000e+000,-1.312256e-005,-4.577637e-006
5.000000e+000,-1.602173e-005,-2.441406e-006
5.001000e+000,-1.174927e-005,1.678467e-006
5.002000e+000,-1.281738e-005,8.697510e-006
5.003000e+000,-1.663208e-005,1.144409e-005
5.004000e+000,-1.144409e-005,1.220703e-005
5.005000e+000,-8.850098e-006,1.296997e-005
5.006000e+000,-9.307861e-006,6.256104e-006
5.007000e+000,-8.087158e-006,-1.373291e-006
5.008000e+000,-7.781982e-006,-1.724243e-005
5.009000e+000,-9.765625e-006,-1.235962e-005
5.010000e+000,-1.037598e-005,4.272461e-006
5.011000e+000,-1.342773e-005,4.379272e-005
5.012000e+000,-2.075195e-005,7.598877e-005
5.013000e+000,-1.998901e-005,3.204346e-005
5.014000e+000,-2.059937e-005,-1.174927e-005
5.015000e+000,-1.953125e-005,-4.547119e-005
5.016000e+000,-2.395630e-005,-6.896973e-005
5.017000e+000,-1.968384e-005,-6.713867e-005
5.018000e+000,-1.678467e-005,-1.449585e-005
5.019000e+000,-1.388550e-005,1.480103e-005
5.020000e+000,-1.525879e-005,1.998901e-005
5.021000e+000,-1.388550e-005,2.059937e-005
5.022000e+000,-1.449585e-005,1.449585e-005
5.023000e+000,-1.403809e-005,-3.662109e-006
5.024000e+000,-1.266479e-005,8.544922e-006
5.025000e+000,-1.052856e-005,1.892090e-005
5.026000e+000,-9.765625e-006,3.051758e-005
5.027000e+000,-1.083374e-005,1.800537e-005
5.028000e+000,-6.713867e-006,1.449585e-005
5.029000e+000,-1.708984e-005,9.155273e-006
5.030000e+000,-1.678467e-005,-9.155273e-007
5.031000e+000,-1.953125e-005,1.251221e-005
5.032000e+000,-1.632690e-005,9.307861e-006
5.033000e+000,-1.480103e-005,-8.087158e-006
5.034000e+000,-1.525879e-005,-9.155273e-007
5.035000e+000,-1.678467e-005,4.425049e-006
5.036000e+000,-1.770020e-005,1.525879e-007
5.037000e+000,-1.998901e-005,-1.266479e-005
5.038000e+000,-2.014160e-005,-1.647949e-005
5.039000e+000,-2.212524e-005,-1.220703e-005
